Id,Nome,Posições,Nacionalidade,Idade,Overral,Potential,Time,Time(Bandeira),Tempo de Contrato,Valor,Salário,Status totais
273122,A. Watts,"RB, CDM",https://cdn.sofifa.net/flags/us.png,23,62,70,Saint Louis City,https://cdn.sofifa.net/meta/team/267299/30.png,2023 ~ 2023,€850K,€1K,1630
273124,C. Pompeu,"LM, LW, RW",https://cdn.sofifa.net/flags/br.png,23,64,72,Saint Louis City,https://cdn.sofifa.net/meta/team/267299/30.png,2023 ~ 2023,€1.3M,€2K,1548
273125,T. Borne,GK,https://cdn.sofifa.net/flags/fr.png,20,57,66,Clermont,https://cdn.sofifa.net/meta/team/6898/30.png,2023 ~ 2024,€300K,€1K,836
273129,J. Peinipil,ST,https://cdn.sofifa.net/flags/ar.png,21,59,67,Arsenal de Sarandi,https://cdn.sofifa.net/meta/team/5855/30.png,2023 ~ 2025,€500K,€1K,1435
273131,23 Y. Hurtado,"23, RB, LB",https://cdn.sofifa.net/flags/co.png,25,67,70,Rionegro Águilas,https://cdn.sofifa.net/meta/team/172/30.png,2022 ~ 2023,€1.2M,€650,1700
273457,T. Mfuni,CB,https://cdn.sofifa.net/flags/gb-eng.png,19,53,65,Oxford United,https://cdn.sofifa.net/meta/team/297/30.png,2023 ~ 2024,€210K,€900,1214
273460,Rodrigo Bassani,"CAM, CM, RW",https://cdn.sofifa.net/flags/br.png,25,63,68,Suwon Bluewings,https://cdn.sofifa.net/meta/team/2366/30.png,2023 ~ 2025,€700K,€1K,1675
273461,23 O. Preil,"23, GK",https://cdn.sofifa.net/flags/de.png,18,56,69,RB Leipzig,https://cdn.sofifa.net/meta/team/277/30.png,2023 ~ 2023,€300K,€600,829
273464,J. Gordon,"ST, LW",https://cdn.sofifa.net/flags/gb-eng.png,20,58,72,Cambridge United,https://cdn.sofifa.net/meta/team/232/30.png,"Jan 1, 2024 On loan",€500K,€5K,1469
273465,L. Humbles,CM,https://cdn.sofifa.net/flags/gb-eng.png,19,49,63,Salford City,https://cdn.sofifa.net/meta/team/129/30.png,2023 ~ 2024,€110K,€2K,1363
273514,D. Duran,"LB, LWB",https://cdn.sofifa.net/flags/bo.png,20,61,74,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2022 ~ 2024,€750K,€500,1468
273516,R. Eguez,ST,https://cdn.sofifa.net/flags/bo.png,19,55,72,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2022 ~ 2024,€325K,€500,1328
273518,S. Garzón,ST,https://cdn.sofifa.net/flags/bo.png,24,55,61,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2020 ~ 2024,€200K,€500,1294
273519,A. Abdulqader,RB,https://cdn.sofifa.net/flags/sa.png,21,50,64,Al Ettifaq,https://cdn.sofifa.net/meta/team/10010/30.png,2022 ~ 2024,€110K,€2K,1262
273521,23 Iago Mendonça,"23, CB",https://cdn.sofifa.net/flags/br.png,22,60,65,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2023 ~ 2024,€350K,€500,1309
273522,S. Ntamack,ST,https://cdn.sofifa.net/flags/fr.png,22,59,67,Annecy,https://cdn.sofifa.net/meta/team/1447/30.png,2023 ~ 2025,€500K,€1K,1431
273523,M. Becerra,"RB, RWB",https://cdn.sofifa.net/flags/bo.png,30,60,60,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2023 ~ 2024,€210K,€500,1403
273524,23 D. Pinto,"23, ST",https://cdn.sofifa.net/flags/bo.png,26,57,57,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2023 ~ 2024,€180K,€500,1355
272913,A. Sögaard,CB,https://cdn.sofifa.net/flags/se.png,25,64,69,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2020 ~ 2023,€775K,€900,1537
272915,F. Sidklev,GK,https://cdn.sofifa.net/flags/se.png,18,59,76,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2023 ~ 2026,€500K,€500,953
272916,N. Vasic,ST,https://cdn.sofifa.net/flags/se.png,31,62,62,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2022 ~ 2024,€325K,€900,1641
272917,M. Jelassi,RWB,https://cdn.sofifa.net/flags/se.png,23,61,68,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2021 ~ 2023,€625K,€600,1591
272918,F. Nissen,CB,https://cdn.sofifa.net/flags/se.png,18,58,76,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2022 ~ 2025,€475K,€500,1326
272919,R. Omorowa,ST,https://cdn.sofifa.net/flags/se.png,19,59,76,Excelsior,https://cdn.sofifa.net/meta/team/1652/30.png,2023 ~ 2025,€575K,€850,1585
272920,L. Thorell,CM,https://cdn.sofifa.net/flags/se.png,18,55,75,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2022 ~ 2023,€350K,€500,1448
272923,L. de los Santos,"CM, CDM",https://cdn.sofifa.net/flags/uy.png,21,66,74,Defensor Sporting,https://cdn.sofifa.net/meta/team/8137/30.png,2021 ~ 2024,€1.9M,€500,1855
272925,O. Bianchi,ST,https://cdn.sofifa.net/flags/ar.png,27,63,63,Rosario Central,https://cdn.sofifa.net/meta/team/3365/30.png,2022 ~ 2025,€525K,€4K,1487
272929,23 P. Myslovič,"23, CM, CAM",https://cdn.sofifa.net/flags/sk.png,21,63,73,Aberdeen,https://cdn.sofifa.net/meta/team/273/30.png,2019 ~ 2024,€1.1M,€1K,1722
272930,23 S. Kotto,"23, CB",https://cdn.sofifa.net/flags/cm.png,18,57,74,Malmö FF,https://cdn.sofifa.net/meta/team/354/30.png,2022 ~ 2025,€400K,€500,1436
272931,H. Bolin,"CAM, CM",https://cdn.sofifa.net/flags/se.png,19,59,74,Degerfors,https://cdn.sofifa.net/meta/team/2753/30.png,"Nov 30, 2023 On loan",€525K,€800,1572
272933,A. Karlin,CDM,https://cdn.sofifa.net/flags/se.png,20,55,70,Malmö FF,https://cdn.sofifa.net/meta/team/354/30.png,2022 ~ 2024,€300K,€850,1489
272938,L. Barcia,"RW, CF, ST",https://cdn.sofifa.net/flags/uy.png,30,66,66,Defensor Sporting,https://cdn.sofifa.net/meta/team/8137/30.png,2023 ~ 2023,€825K,€500,1799
272940,23 Alfaro,"23, CM",https://cdn.sofifa.net/flags/es.png,20,56,67,Elche,https://cdn.sofifa.net/meta/team/1099/30.png,2021 ~ 2023,€300K,€2K,1522
272941,E. Grozdanic,CB,https://cdn.sofifa.net/flags/se.png,23,62,70,Värnamo,https://cdn.sofifa.net/meta/team/6607/30.png,2023 ~ 2025,€825K,€650,1489
272942,23 R. Wilson,"23, ST",https://cdn.sofifa.net/flags/gb-sct.png,16,59,83,Aston Villa,https://cdn.sofifa.net/meta/team/15/30.png,2022 ~ 2026,€700K,€2K,1395
272944,23 R. Badescu,"23, CB",https://cdn.sofifa.net/flags/ro.png,17,55,76,Rapid Bucuresti,https://cdn.sofifa.net/meta/team/7773/30.png,2023 ~ 2025,€375K,€500,1370
272945,N. Capraro,CB,https://cdn.sofifa.net/flags/ar.png,25,67,73,Barracas Central,https://cdn.sofifa.net/meta/team/8228/30.png,2023 ~ 2023,€1.4M,€4K,1581
272946,R. Insua,"LWB, LB, LM",https://cdn.sofifa.net/flags/ar.png,25,67,72,Barracas Central,https://cdn.sofifa.net/meta/team/8228/30.png,2023 ~ 2023,€1.4M,€4K,1785
272947,M. Peinipil,"RWB, RB, RM",https://cdn.sofifa.net/flags/ar.png,24,66,73,Barracas Central,https://cdn.sofifa.net/meta/team/8228/30.png,2023 ~ 2023,€1.6M,€3K,1673
272948,L. Lopez,RM,https://cdn.sofifa.net/flags/ar.png,25,62,65,Barracas Central,https://cdn.sofifa.net/meta/team/8228/30.png,2023 ~ 2023,€525K,€2K,1636
272949,M. Brondo,ST,https://cdn.sofifa.net/flags/ar.png,21,63,71,Barracas Central,https://cdn.sofifa.net/meta/team/8228/30.png,2023 ~ 2023,€1.1M,€2K,1530
272951,23 K. Castaño,"23, CM, CDM",https://cdn.sofifa.net/flags/co.png,21,72,80,Rionegro Águilas,https://cdn.sofifa.net/meta/team/172/30.png,2022 ~ 2023,€5M,€1K,1888
272952,A. Kurochkin,LM,https://cdn.sofifa.net/flags/se.png,19,54,70,IFK Göteborg,https://cdn.sofifa.net/meta/team/532/30.png,2023 ~ 2023,€275K,€500,1363
272954,Marlon,"LM, RM",https://cdn.sofifa.net/flags/br.png,25,63,64,Gil Vicente,https://cdn.sofifa.net/meta/team/364/30.png,2022 ~ 2026,€575K,€2K,1550
272955,23 S. Kanu,"23, RW",https://cdn.sofifa.net/flags/ng.png,23,63,69,Marítimo,https://cdn.sofifa.net/meta/team/5931/30.png,2022 ~ 2023,€750K,€2K,1529
272956,A. Toledo,"CDM, CM",https://cdn.sofifa.net/flags/ar.png,23,66,74,Rosario Central,https://cdn.sofifa.net/meta/team/3365/30.png,2021 ~ 2025,€1.8M,€4K,1637
272957,M. Al Nemer,ST,https://cdn.sofifa.net/flags/sa.png,19,53,66,Al Nassr,https://cdn.sofifa.net/meta/team/2506/30.png,2022 ~ 2028,€220K,€3K,1320
272959,V. Granath,RM,https://cdn.sofifa.net/flags/se.png,24,59,62,Halmstad,https://cdn.sofifa.net/meta/team/720/30.png,2023 ~ 2025,€300K,€750,1622
272960,M. Sjöland,CM,https://cdn.sofifa.net/flags/se.png,20,54,64,Halmstad,https://cdn.sofifa.net/meta/team/720/30.png,2022 ~ 2023,€240K,€600,1430
272961,D. Virginio Deen,GK,https://cdn.sofifa.net/flags/nl.png,20,59,73,AZ Alkmaar,https://cdn.sofifa.net/meta/team/61/30.png,2021 ~ 2025,€475K,€850,851
272962,N. Mohammed,"ST, LM",https://cdn.sofifa.net/flags/gh.png,26,58,61,Halmstad,https://cdn.sofifa.net/meta/team/720/30.png,2023 ~ 2025,€275K,€950,1457
272963,A. Vaher,CB,https://cdn.sofifa.net/flags/ee.png,19,58,71,Freiburg II,https://cdn.sofifa.net/meta/team/3656/30.png,2023 ~ 2026,€450K,€500,1397
272965,I. Alemayehu,CM,https://cdn.sofifa.net/flags/se.png,16,55,81,Djurgården,https://cdn.sofifa.net/meta/team/443/30.png,2023 ~ 2025,€500K,€500,1510
272966,23 A. Albertsen,"23, GK",https://cdn.sofifa.net/flags/no.png,17,54,71,Sandefjord,https://cdn.sofifa.net/meta/team/617/30.png,2020 ~ 2023,€240K,€500,881
272967,D. Al Saed,LW,https://cdn.sofifa.net/flags/se.png,24,61,67,Sandefjord,https://cdn.sofifa.net/meta/team/617/30.png,2023 ~ 2025,€525K,€850,1473
272968,F. Ottosson,"CM, CDM",https://cdn.sofifa.net/flags/se.png,26,61,62,Sandefjord,https://cdn.sofifa.net/meta/team/617/30.png,2023 ~ 2025,€375K,€900,1576
272969,23 K. Halldórsson,"23, LM",https://cdn.sofifa.net/flags/is.png,18,55,70,Haugesund,https://cdn.sofifa.net/meta/team/270/30.png,2023 ~ 2026,€300K,€500,1376
272970,J. Urbančič,LB,https://cdn.sofifa.net/flags/si.png,22,59,68,Viking,https://cdn.sofifa.net/meta/team/321/30.png,2023 ~ 2026,€475K,€700,1477
272971,E. Bermúdez,GK,https://cdn.sofifa.net/flags/uy.png,26,66,70,Danubio,https://cdn.sofifa.net/meta/team/3439/30.png,2020 ~ 2023,€925K,€500,1030
272976,M. Dufour,GK,https://cdn.sofifa.net/flags/uy.png,24,68,75,Defensor Sporting,https://cdn.sofifa.net/meta/team/8137/30.png,2019 ~ 2024,€2.1M,€500,960
272977,C. Lokesa,CAM,https://cdn.sofifa.net/flags/be.png,18,59,75,RKC Waalwijk,https://cdn.sofifa.net/meta/team/814/30.png,2023 ~ 2026,€575K,€650,1511
272979,J. Qarradi,ST,https://cdn.sofifa.net/flags/sa.png,21,50,63,Al Ettifaq,https://cdn.sofifa.net/meta/team/10010/30.png,2020 ~ 2025,€120K,€3K,1303
272984,23 M. Mariani,"23, CB",https://cdn.sofifa.net/flags/nl.png,17,55,73,FC Groningen,https://cdn.sofifa.net/meta/team/2345/30.png,2023 ~ 2025,€300K,€500,1315
272985,J. Morán,RB,https://cdn.sofifa.net/flags/ec.png,21,59,69,Barcelona Guayaquil,https://cdn.sofifa.net/meta/team/472/30.png,2023 ~ 2023,€475K,€500,1436
272986,K. Kamara,CM,https://cdn.sofifa.net/flags/gb-eng.png,17,55,70,Preston North End,https://cdn.sofifa.net/meta/team/99/30.png,2022 ~ 2024,€275K,€650,1531
272987,M. Ferreira,CB,https://cdn.sofifa.net/flags/uy.png,29,65,66,Delfin,https://cdn.sofifa.net/meta/team/9891/30.png,2023 ~ 2023,€650K,€500,1479
272990,B. Oyola,"RM, RW, CAM",https://cdn.sofifa.net/flags/ar.png,27,67,67,Delfin,https://cdn.sofifa.net/meta/team/9891/30.png,2023 ~ 2023,€1.1M,€500,1667
272996,23 R. Guțea,"23, LM, LWB",https://cdn.sofifa.net/flags/ro.png,17,53,68,Mioveni,https://cdn.sofifa.net/meta/team/6157/30.png,2022 ~ 2025,€210K,€500,1378
272997,23 Mimito,"23, CM, CDM",https://cdn.sofifa.net/flags/gw.png,24,62,67,Argeş,https://cdn.sofifa.net/meta/team/10266/30.png,2023 ~ 2024,€600K,€1K,1706
272998,23 Brendon Lucas,"23, CB",https://cdn.sofifa.net/flags/br.png,27,58,60,Argeş,https://cdn.sofifa.net/meta/team/10266/30.png,2023 ~ 2024,€220K,€1K,1350
273007,Sha Yibo,CB,https://cdn.sofifa.net/flags/cn.png,33,53,53,Qingdao Hainiu,https://cdn.sofifa.net/meta/team/18013/30.png,2010 ~ 2023,€45K,€2K,1205
273008,23 J. Schreuders,"23, CDM, CM",https://cdn.sofifa.net/flags/nl.png,17,55,73,FC Groningen,https://cdn.sofifa.net/meta/team/2345/30.png,2022 ~ 2024,€300K,€500,1482
273011,23 F. Castelli,"23, ST",https://cdn.sofifa.net/flags/ar.png,27,64,64,Central Cordoba SdE,https://cdn.sofifa.net/meta/team/14212/30.png,2020 ~ 2025,€625K,€4K,1480
273012,S. Valdéz,CB,https://cdn.sofifa.net/flags/ar.png,27,61,62,Central Cordoba SdE,https://cdn.sofifa.net/meta/team/14212/30.png,2023 ~ 2023,€325K,€2K,1333
273013,G. Olguin,CM,https://cdn.sofifa.net/flags/ar.png,23,58,65,Central Cordoba SdE,https://cdn.sofifa.net/meta/team/14212/30.png,2021 ~ 2024,€400K,€2K,1581
273015,23 L. Ciccolini,"23, LM, RM, RW",https://cdn.sofifa.net/flags/ar.png,27,63,63,Central Cordoba SdE,https://cdn.sofifa.net/meta/team/14212/30.png,2021 ~ 2024,€500K,€3K,1573
273017,G. Silva,CM,https://cdn.sofifa.net/flags/ar.png,23,62,65,Colón,https://cdn.sofifa.net/meta/team/3930/30.png,2023 ~ 2023,€550K,€2K,1673
272809,K. Djoco,"ST, LW",https://cdn.sofifa.net/flags/fr.png,27,64,64,Bastia,https://cdn.sofifa.net/meta/team/430/30.png,2022 ~ 2025,€625K,€2K,1540
272813,J. Reid,"LB, LM",https://cdn.sofifa.net/flags/us.png,21,58,68,New York RB,https://cdn.sofifa.net/meta/team/383/30.png,2023 ~ 2023,€425K,€900,1495
272814,Zhao Jia'nan,LWB,https://cdn.sofifa.net/flags/cn.png,18,49,54,Dalian Professional,https://cdn.sofifa.net/meta/team/7742/30.png,2023 ~ 2023,€60K,€500,1235
272817,B. Cambridge,CM,https://cdn.sofifa.net/flags/us.png,21,52,63,Charlotte,https://cdn.sofifa.net/meta/team/260119/30.png,2023 ~ 2024,€180K,€950,1432
272820,Li Lingfeng,ST,https://cdn.sofifa.net/flags/cn.png,21,49,54,Meizhou Hakka,https://cdn.sofifa.net/meta/team/11375/30.png,2023 ~ 2025,€70K,€1K,1205
272822,Li Junfeng,CM,https://cdn.sofifa.net/flags/cn.png,21,48,53,Meizhou Hakka,https://cdn.sofifa.net/meta/team/11375/30.png,2023 ~ 2025,€70K,€1K,1330
272827,Hernâni Infande,"RM, LM",https://cdn.sofifa.net/flags/pt.png,22,64,76,Moreirense,https://cdn.sofifa.net/meta/team/1085/30.png,2023 ~ 2025,€1.4M,€3K,1579
272828,M. Qasheesh,"LB, LWB",https://cdn.sofifa.net/flags/sa.png,21,52,64,Al Hazem,https://cdn.sofifa.net/meta/team/17694/30.png,"Jun 30, 2024 On loan",€190K,€3K,1265
272830,M. Faqihi,LB,https://cdn.sofifa.net/flags/sa.png,21,55,67,Al Taawon,https://cdn.sofifa.net/meta/team/2392/30.png,"Jun 30, 2024 On loan",€300K,€3K,1440
272833,M. Al Rajih,CB,https://cdn.sofifa.net/flags/sa.png,19,54,69,Al Raed,https://cdn.sofifa.net/meta/team/363/30.png,2022 ~ 2026,€240K,€1K,1245
272835,H. Picard,"LM, CM",https://cdn.sofifa.net/flags/fr.png,20,63,76,Guingamp,https://cdn.sofifa.net/meta/team/2919/30.png,2023 ~ 2026,€1.2M,€1K,1710
272839,M. Giménez,"ST, LW",https://cdn.sofifa.net/flags/ar.png,24,71,78,Independiente,https://cdn.sofifa.net/meta/team/10840/30.png,2023 ~ 2026,€3.8M,€9K,1749
272842,K. Benítez,"CB, CDM",https://cdn.sofifa.net/flags/ar.png,21,58,67,Sportivo Ameliano,https://cdn.sofifa.net/meta/team/237829/30.png,2023 ~ 2028,€425K,€500,1343
272843,23 Kim Young Jun,"23, ST",https://cdn.sofifa.net/flags/kr.png,22,55,62,Daegu,https://cdn.sofifa.net/meta/team/6954/30.png,2023 ~ 2023,€250K,€1K,1306
272846,23 J. Da,"23, CB",https://cdn.sofifa.net/flags/fr.png,22,55,62,Laval,https://cdn.sofifa.net/meta/team/1112/30.png,2021 ~ 2023,€240K,€750,1244
272848,23 J. Mbila,"23, ST",https://cdn.sofifa.net/flags/de.png,22,61,68,FC Augsburg,https://cdn.sofifa.net/meta/team/90/30.png,2022 ~ 2023,€675K,€4K,1463
272849,F. Tewelde,"LM, LW",https://cdn.sofifa.net/flags/no.png,16,53,77,Odd,https://cdn.sofifa.net/meta/team/930/30.png,2021 ~ 2025,€300K,€500,1331
272850,23 D. Katic,"23, CB",https://cdn.sofifa.net/flags/hr.png,19,60,73,FC Augsburg,https://cdn.sofifa.net/meta/team/90/30.png,2022 ~ 2023,€550K,€2K,1400
272851,E. Aksoy,LB,https://cdn.sofifa.net/flags/tr.png,19,56,67,Hatayspor,https://cdn.sofifa.net/meta/team/13833/30.png,2022 ~ 2027,€300K,€1K,1372
272852,P. Singh,CM,https://cdn.sofifa.net/flags/in.png,19,48,60,Jamshedpur,https://cdn.sofifa.net/meta/team/134418/30.png,2022 ~ 2024,€110K,€500,1364
272854,23 João Bravim,"23, GK",https://cdn.sofifa.net/flags/br.png,24,61,65,Casa Pia,https://cdn.sofifa.net/meta/team/11741/30.png,2021 ~ 2023,€375K,€700,921
272855,23 Wagner Leonardo,"23, CB, LB, CDM",https://cdn.sofifa.net/flags/br.png,22,67,75,Portimonense,https://cdn.sofifa.net/meta/team/1658/30.png,2023 ~ 2025,€2.1M,€2K,1469
272857,S. Rodríguez,"ST, LW",https://cdn.sofifa.net/flags/ar.png,25,69,72,Instituto,https://cdn.sofifa.net/meta/team/9941/30.png,2022 ~ 2025,€1.9M,€7K,1749
272858,N. Barrientos,CAM,https://cdn.sofifa.net/flags/ar.png,28,62,62,Instituto,https://cdn.sofifa.net/meta/team/9941/30.png,2023 ~ 2024,€400K,€2K,1521
272859,23 R. Jurišić,"23, LB, LM",https://cdn.sofifa.net/flags/hr.png,20,58,68,Ried,https://cdn.sofifa.net/meta/team/3569/30.png,2023 ~ 2024,€425K,€1K,1464
272861,N. Watson,"CDM, CM",https://cdn.sofifa.net/flags/ar.png,25,64,67,Instituto,https://cdn.sofifa.net/meta/team/9941/30.png,2019 ~ 2023,€700K,€3K,1590
272864,J. Häkkinen,CB,https://cdn.sofifa.net/flags/fi.png,24,55,59,Cork City,https://cdn.sofifa.net/meta/team/326/30.png,2021 ~ 2023,€160K,€500,1274
272866,C. Auguste,"CM, CDM",https://cdn.sofifa.net/flags/ca.png,23,57,66,Houston Dynamo,https://cdn.sofifa.net/meta/team/478/30.png,2022 ~ 2023,€375K,€1K,1547
272867,G. Walker,RWB,https://cdn.sofifa.net/flags/ie.png,24,52,55,Cork City,https://cdn.sofifa.net/meta/team/326/30.png,2021 ~ 2023,€100K,€500,1331
272870,Lucas Barcelos,"ST, LW",https://cdn.sofifa.net/flags/br.png,24,66,70,Daegu,https://cdn.sofifa.net/meta/team/6954/30.png,2023 ~ 2023,€1.2M,€3K,1612
272871,M. Regáli,"LM, RM, ST",https://cdn.sofifa.net/flags/sk.png,29,64,64,Kortrijk,https://cdn.sofifa.net/meta/team/1130/30.png,2023 ~ 2024,€575K,€4K,1554
272873,P. Hronek,"CAM, CDM",https://cdn.sofifa.net/flags/cz.png,29,68,68,Slavia Praha,https://cdn.sofifa.net/meta/team/216/30.png,2023 ~ 2024,€1.2M,€550,1814
272875,23 T. Bouchlarhem,"23, RM, RWB",https://cdn.sofifa.net/flags/fr.png,21,57,66,Pau,https://cdn.sofifa.net/meta/team/1838/30.png,2022 ~ 2027,€375K,€750,1585
272876,23 D. Kamenović,"23, LWB, CB",https://cdn.sofifa.net/flags/rs.png,21,63,70,Sparta Praha,https://cdn.sofifa.net/meta/team/2727/30.png,2021 ~ 2026,€925K,€500,1564
272877,C. Byrne,CB,https://cdn.sofifa.net/flags/ie.png,20,53,62,Bohemians,https://cdn.sofifa.net/meta/team/374/30.png,2022 ~ 2024,€190K,€500,1313
272878,D. McGrath,CDM,https://cdn.sofifa.net/flags/ie.png,17,51,64,Bohemians,https://cdn.sofifa.net/meta/team/374/30.png,2023 ~ 2023,€130K,€500,1457
272879,F. Pagel,GK,https://cdn.sofifa.net/flags/ie.png,19,53,65,Forest Green Rovers,https://cdn.sofifa.net/meta/team/177/30.png,2023 ~ 2025,€190K,€750,990
272880,23 A. Stavridis,"23, LM, RM",https://cdn.sofifa.net/flags/de.png,18,55,66,Kaiserslautern,https://cdn.sofifa.net/meta/team/1638/30.png,2022 ~ 2027,€275K,€700,1374
272881,S. Baetaih,RB,https://cdn.sofifa.net/flags/sa.png,22,58,65,Al Fateh,https://cdn.sofifa.net/meta/team/5891/30.png,2023 ~ 2027,€400K,€4K,1540
272887,X. Valdez,GK,https://cdn.sofifa.net/flags/do.png,19,54,69,Houston Dynamo,https://cdn.sofifa.net/meta/team/478/30.png,2022 ~ 2023,€220K,€500,835
272888,R. Al Dawsari,ST,https://cdn.sofifa.net/flags/sa.png,21,52,60,Al Raed,https://cdn.sofifa.net/meta/team/363/30.png,2021 ~ 2025,€180K,€2K,1257
272889,O. Al Kuraidees,CM,https://cdn.sofifa.net/flags/sa.png,21,49,58,Al Raed,https://cdn.sofifa.net/meta/team/363/30.png,2021 ~ 2025,€100K,€2K,1332
272890,23 L. Browne,"23, CB",https://cdn.sofifa.net/flags/ie.png,16,51,63,Shelbourne,https://cdn.sofifa.net/meta/team/744/30.png,2022 ~ 2023,€120K,€500,1290
272891,V. Bergh,LB,https://cdn.sofifa.net/flags/se.png,23,61,68,Värnamo,https://cdn.sofifa.net/meta/team/6607/30.png,2023 ~ 2025,€625K,€600,1462
272893,23 G. Paredes,"23, LB, LWB, LM",https://cdn.sofifa.net/flags/ar.png,18,63,69,Aldosivi,https://cdn.sofifa.net/meta/team/9874/30.png,2021 ~ 2023,€650K,€700,1688
272894,K. Danois,CM,https://cdn.sofifa.net/flags/fr.png,19,57,76,Auxerre,https://cdn.sofifa.net/meta/team/3682/30.png,2022 ~ 2024,€425K,€800,1586
272895,C. Hughes,CB,https://cdn.sofifa.net/flags/gb-eng.png,19,62,77,Wigan Athletic,https://cdn.sofifa.net/meta/team/17/30.png,2021 ~ 2028,€875K,€1K,1418
272896,Y. Lührs,"CB, RB",https://cdn.sofifa.net/flags/de.png,19,60,74,Hannover 96,https://cdn.sofifa.net/meta/team/2554/30.png,2022 ~ 2025,€550K,€2K,1347
272902,T. Sultani,GK,https://cdn.sofifa.net/flags/ar.png,25,67,71,Arsenal de Sarandi,https://cdn.sofifa.net/meta/team/5855/30.png,2023 ~ 2024,€1.1M,€3K,1112
272904,Pedro Alemañ,"CAM, CM",https://cdn.sofifa.net/flags/es.png,20,59,72,Sparta Rotterdam,https://cdn.sofifa.net/meta/team/919/30.png,2023 ~ 2025,€550K,€1K,1564
272906,D. Al Enazi,LB,https://cdn.sofifa.net/flags/sa.png,23,54,61,Damac,https://cdn.sofifa.net/meta/team/17712/30.png,2022 ~ 2024,€210K,€2K,1299
272907,S. Purtic,CDM,https://cdn.sofifa.net/flags/rs.png,24,63,68,Petrolul 52,https://cdn.sofifa.net/meta/team/132584/30.png,2023 ~ 2024,€675K,€2K,1637
272909,23 M. Janssen,"23, ST",https://cdn.sofifa.net/flags/de.png,25,63,66,Meppen,https://cdn.sofifa.net/meta/team/2724/30.png,2023 ~ 2024,€650K,€800,1462
272910,S. Corda,LB,https://cdn.sofifa.net/flags/ar.png,28,67,67,Instituto,https://cdn.sofifa.net/meta/team/9941/30.png,2022 ~ 2023,€925K,€4K,1649
272911,F. Watson,"CAM, CM, LM",https://cdn.sofifa.net/flags/ar.png,20,69,80,Lanús,https://cdn.sofifa.net/meta/team/9878/30.png,2023 ~ 2027,€3.1M,€6K,1734
272913,A. Sögaard,CB,https://cdn.sofifa.net/flags/se.png,25,64,69,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2020 ~ 2023,€775K,€900,1537
272915,F. Sidklev,GK,https://cdn.sofifa.net/flags/se.png,18,59,76,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2023 ~ 2026,€500K,€500,953
272916,N. Vasic,ST,https://cdn.sofifa.net/flags/se.png,31,62,62,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2022 ~ 2024,€325K,€900,1641
272917,M. Jelassi,RWB,https://cdn.sofifa.net/flags/se.png,23,61,68,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2021 ~ 2023,€625K,€600,1591
272918,F. Nissen,CB,https://cdn.sofifa.net/flags/se.png,18,58,76,Brommapojkarna,https://cdn.sofifa.net/meta/team/3285/30.png,2022 ~ 2025,€475K,€500,1326
